level,label,label_en,label_cn,path_text,parent_path_text,node_id,aria_haspopup,aria_owns,has_children,selected,checked,disabled,class_name
2,Maternity Clothing(孕妇装),Maternity Clothing,孕妇装,Women's Clothing(女装) > Maternity Clothing(孕妇装),Women's Clothing(女装),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Sporty Sweatshirts(运动休闲卫衣),Sporty Sweatshirts,运动休闲卫衣,Women's Clothing(女装) > Sporty Sweatshirts(运动休闲卫衣),Women's Clothing(女装),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Athleisure(女士运动休闲服),Women's Athleisure,女士运动休闲服,Women's Clothing(女装) > Women's Athleisure(女士运动休闲服),Women's Clothing(女装),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Blazers(女士西装外套),Women's Blazers,女士西装外套,Women's Clothing(女装) > Women's Blazers(女士西装外套),Women's Clothing(女装),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Blouses & Shirts(女士上装),Women's Blouses & Shirts,女士上装,Women's Clothing(女装) > Women's Blouses & Shirts(女士上装),Women's Clothing(女装),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Bodysuits(女士紧身衣),Women's Bodysuits,女士紧身衣,Women's Clothing(女装) > Women's Bodysuits(女士紧身衣),Women's Clothing(女装),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Coats & Jackets(女士外套和夹克),Women's Coats & Jackets,女士外套和夹克,Women's Clothing(女装) > Women's Coats & Jackets(女士外套和夹克),Women's Clothing(女装),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Cosplay Costumes(女士角色扮演服装),Women's Cosplay Costumes,女士角色扮演服装,Women's Clothing(女装) > Women's Cosplay Costumes(女士角色扮演服装),Women's Clothing(女装),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Denim Apparel(女士牛仔服饰),Women's Denim Apparel,女士牛仔服饰,Women's Clothing(女装) > Women's Denim Apparel(女士牛仔服饰),Women's Clothing(女装),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Denim Jackets & Coats(女士牛仔夹克和外套),Women's Denim Jackets & Coats,女士牛仔夹克和外套,Women's Clothing(女装) > Women's Denim Jackets & Coats(女士牛仔夹克和外套),Women's Clothing(女装),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Denim Shorts(女士牛仔短裤),Women's Denim Shorts,女士牛仔短裤,Women's Clothing(女装) > Women's Denim Shorts(女士牛仔短裤),Women's Clothing(女装),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Denim Skirts(女士牛仔半裙),Women's Denim Skirts,女士牛仔半裙,Women's Clothing(女装) > Women's Denim Skirts(女士牛仔半裙),Women's Clothing(女装),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Dresses(女士连衣裙),Women's Dresses,女士连衣裙,Women's Clothing(女装) > Women's Dresses(女士连衣裙),Women's Clothing(女装),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Jeans(女士牛仔裤),Women's Jeans,女士牛仔裤,Women's Clothing(女装) > Women's Jeans(女士牛仔裤),Women's Clothing(女装),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Jumpsuits(女士连体裤),Women's Jumpsuits,女士连体裤,Women's Clothing(女装) > Women's Jumpsuits(女士连体裤),Women's Clothing(女装),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Pants(女士长裤),Women's Pants,女士长裤,Women's Clothing(女装) > Women's Pants(女士长裤),Women's Clothing(女装),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Shorts(女士短裤),Women's Shorts,女士短裤,Women's Clothing(女装) > Women's Shorts(女士短裤),Women's Clothing(女装),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Skinny-Fit Pants(女士紧身裤),Women's Skinny-Fit Pants,女士紧身裤,Women's Clothing(女装) > Women's Skinny-Fit Pants(女士紧身裤),Women's Clothing(女装),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Skirts(女士裙子),Women's Skirts,女士裙子,Women's Clothing(女装) > Women's Skirts(女士裙子),Women's Clothing(女装),cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Sweaters(女士毛衣),Women's Sweaters,女士毛衣,Women's Clothing(女装) > Women's Sweaters(女士毛衣),Women's Clothing(女装),cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Sweatshirts(女士卫衣),Women's Sweatshirts,女士卫衣,Women's Clothing(女装) > Women's Sweatshirts(女士卫衣),Women's Clothing(女装),cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's T-Shirt(女士T恤),Women's T-Shirt,女士T恤,Women's Clothing(女装) > Women's T-Shirt(女士T恤),Women's Clothing(女装),cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Tank Tops & Camis(女士背心),Women's Tank Tops & Camis,女士背心,Women's Clothing(女装) > Women's Tank Tops & Camis(女士背心),Women's Clothing(女装),cascader-menu-9493-1-22,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Traditional & Cultural Wear(女士传统服饰),Women's Traditional & Cultural Wear,女士传统服饰,Women's Clothing(女装) > Women's Traditional & Cultural Wear(女士传统服饰),Women's Clothing(女装),cascader-menu-9493-1-23,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Two Piece Sets(女士两件套),Women's Two Piece Sets,女士两件套,Women's Clothing(女装) > Women's Two Piece Sets(女士两件套),Women's Clothing(女装),cascader-menu-9493-1-24,False,,False,False,False,False,el-cascader-node is-selectable
2,"Women's Uniforms, Work & Safety(女士工作服)","Women's Uniforms, Work & Safety",女士工作服,"Women's Clothing(女装) > Women's Uniforms, Work & Safety(女士工作服)",Women's Clothing(女装),cascader-menu-9493-1-25,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Wedding Event Wear(女士婚礼活动服装),Women's Wedding Event Wear,女士婚礼活动服装,Women's Clothing(女装) > Women's Wedding Event Wear(女士婚礼活动服装),Women's Clothing(女装),cascader-menu-9493-1-26,False,,False,False,False,False,el-cascader-node is-selectable
1,Women's Lingerie & Lounge(女士内衣和睡衣),Women's Lingerie & Lounge,女士内衣和睡衣,Women's Lingerie & Lounge(女士内衣和睡衣),,cascader-menu-536-0-33,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Women's Bras & Bralettes(女士内衣),Women's Bras & Bralettes,女士内衣,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Bras & Bralettes(女士内衣),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Lingerie Accessories(女士内衣配件),Women's Lingerie Accessories,女士内衣配件,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Lingerie Accessories(女士内衣配件),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Lingerie Set(女士内衣套装),Women's Lingerie Set,女士内衣套装,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Lingerie Set(女士内衣套装),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Loungewear(女士家居服),Women's Loungewear,女士家居服,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Loungewear(女士家居服),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Panties(女士内裤),Women's Panties,女士内裤,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Panties(女士内裤),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Sexy Lingerie(女士情趣内衣),Women's Sexy Lingerie,女士情趣内衣,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Sexy Lingerie(女士情趣内衣),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Shapewear(女士塑身衣),Women's Shapewear,女士塑身衣,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Shapewear(女士塑身衣),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Shapewear Shorts(女士塑腿裤),Women's Shapewear Shorts,女士塑腿裤,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Shapewear Shorts(女士塑腿裤),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Sleepwear(女士睡衣),Women's Sleepwear,女士睡衣,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Sleepwear(女士睡衣),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Stockings & Hosiery(女士长袜和丝袜),Women's Stockings & Hosiery,女士长袜和丝袜,Women's Lingerie & Lounge(女士内衣和睡衣) > Women's Stockings & Hosiery(女士长袜和丝袜),Women's Lingerie & Lounge(女士内衣和睡衣),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
1,Women's Shoes(女鞋),Women's Shoes,女鞋,Women's Shoes(女鞋),,cascader-menu-536-0-34,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Shoe Accessories(鞋靴配饰),Shoe Accessories,鞋靴配饰,Women's Shoes(女鞋) > Shoe Accessories(鞋靴配饰),Women's Shoes(女鞋),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Shoe Decoration Charms(鞋子配饰),Shoe Decoration Charms,鞋子配饰,Women's Shoes(女鞋) > Shoe Decoration Charms(鞋子配饰),Women's Shoes(女鞋),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Ankle Boots & Booties(女士短靴),Women's Ankle Boots & Booties,女士短靴,Women's Shoes(女鞋) > Women's Ankle Boots & Booties(女士短靴),Women's Shoes(女鞋),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Canvas Shoes(女士帆布鞋),Women's Canvas Shoes,女士帆布鞋,Women's Shoes(女鞋) > Women's Canvas Shoes(女士帆布鞋),Women's Shoes(女鞋),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Fashion Sneakers(女士时尚运动鞋),Women's Fashion Sneakers,女士时尚运动鞋,Women's Shoes(女鞋) > Women's Fashion Sneakers(女士时尚运动鞋),Women's Shoes(女鞋),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Flat Sandals(女士平底凉鞋),Women's Flat Sandals,女士平底凉鞋,Women's Shoes(女鞋) > Women's Flat Sandals(女士平底凉鞋),Women's Shoes(女鞋),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Flats(女士平底鞋),Women's Flats,女士平底鞋,Women's Shoes(女鞋) > Women's Flats(女士平底鞋),Women's Shoes(女鞋),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Flip Flops(女士人字拖),Women's Flip Flops,女士人字拖,Women's Shoes(女鞋) > Women's Flip Flops(女士人字拖),Women's Shoes(女鞋),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Heeled Sandals(女士高跟凉鞋),Women's Heeled Sandals,女士高跟凉鞋,Women's Shoes(女鞋) > Women's Heeled Sandals(女士高跟凉鞋),Women's Shoes(女鞋),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Knee High Boots(女士及膝靴),Women's Knee High Boots,女士及膝靴,Women's Shoes(女鞋) > Women's Knee High Boots(女士及膝靴),Women's Shoes(女鞋),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Loafers & Slip-Ons(女士乐福鞋与一脚蹬),Women's Loafers & Slip-Ons,女士乐福鞋与一脚蹬,Women's Shoes(女鞋) > Women's Loafers & Slip-Ons(女士乐福鞋与一脚蹬),Women's Shoes(女鞋),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Mid Calf Boots(女士中筒靴),Women's Mid Calf Boots,女士中筒靴,Women's Shoes(女鞋) > Women's Mid Calf Boots(女士中筒靴),Women's Shoes(女鞋),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Mules & Clogs(女士穆勒鞋和洞洞鞋),Women's Mules & Clogs,女士穆勒鞋和洞洞鞋,Women's Shoes(女鞋) > Women's Mules & Clogs(女士穆勒鞋和洞洞鞋),Women's Shoes(女鞋),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Over the knee Boots(女士过膝靴),Women's Over the knee Boots,女士过膝靴,Women's Shoes(女鞋) > Women's Over the knee Boots(女士过膝靴),Women's Shoes(女鞋),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Oxford Shoes(女士牛津鞋),Women's Oxford Shoes,女士牛津鞋,Women's Shoes(女鞋) > Women's Oxford Shoes(女士牛津鞋),Women's Shoes(女鞋),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Platform & Wedge Sandals(女士厚底凉鞋、坡跟凉鞋),Women's Platform & Wedge Sandals,女士厚底凉鞋、坡跟凉鞋,Women's Shoes(女鞋) > Women's Platform & Wedge Sandals(女士厚底凉鞋、坡跟凉鞋),Women's Shoes(女鞋),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Pumps(女士高跟鞋),Women's Pumps,女士高跟鞋,Women's Shoes(女鞋) > Women's Pumps(女士高跟鞋),Women's Shoes(女鞋),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Women's Slide Sandals(女士凉拖鞋),Women's Slide Sandals,女士凉拖鞋,Women's Shoes(女鞋) > Women's Slide Sandals(女士凉拖鞋),Women's Shoes(女鞋),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
